weapon,tier,direction,animation,frame,pixels,components,minX,minY,maxX,maxY,boundsWidth,boundsHeight,boundsArea,edgeSides,discardedPixels,characterDistance,expressionOverlapPixels
staff,tier2,right,attack,3,21,1,17,4,21,16,5,13,65,,0,1,0
staff,tier2,right,hurt,0,21,1,17,5,21,17,5,13,65,,0,1,0
staff,tier2,right,hurt,1,21,1,17,4,21,16,5,13,65,,0,1,0
staff,tier2,up,idle,0,20,1,3,4,6,16,4,13,52,,0,0,0
staff,tier2,up,idle,1,20,1,3,5,6,17,4,13,52,,0,0,0
staff,tier2,up,walk,0,20,1,3,5,6,17,4,13,52,,0,0,0
staff,tier2,up,walk,1,20,1,3,5,6,17,4,13,52,,0,0,0
staff,tier2,up,walk,2,20,1,3,3,6,15,4,13,52,,0,0,0
staff,tier2,up,walk,3,20,1,3,5,6,17,4,13,52,,0,0,0
staff,tier2,up,attack,0,21,1,3,3,6,16,4,14,56,,0,0,0
staff,tier2,up,attack,1,18,1,4,1,7,10,4,10,40,,0,1,0
staff,tier2,up,attack,2,18,1,3,1,6,10,4,10,40,,0,2,0
staff,tier2,up,attack,3,20,1,3,4,6,16,4,13,52,,0,0,0
staff,tier2,up,hurt,0,20,1,4,4,7,16,4,13,52,,0,0,0
staff,tier2,up,hurt,1,20,1,3,4,6,16,4,13,52,,0,0,0
staff,tier3,down,idle,0,22,1,17,4,21,16,5,13,65,,0,0,0
staff,tier3,down,idle,1,22,1,17,5,21,17,5,13,65,,0,0,0
staff,tier3,down,walk,0,22,1,17,5,21,17,5,13,65,,0,0,0
staff,tier3,down,walk,1,22,1,17,5,21,17,5,13,65,,0,0,0
staff,tier3,down,walk,2,22,1,17,3,21,15,5,13,65,,0,0,0
staff,tier3,down,walk,3,22,1,17,5,21,17,5,13,65,,0,0,0
staff,tier3,down,attack,0,23,1,17,3,21,16,5,14,70,,0,0,0
staff,tier3,down,attack,1,17,1,16,14,20,22,5,9,45,,0,0,0
staff,tier3,down,attack,2,17,1,17,14,21,22,5,9,45,,0,0,0
staff,tier3,down,attack,3,22,1,17,4,21,16,5,13,65,,0,0,0
staff,tier3,down,hurt,0,22,1,16,4,20,16,5,13,65,,0,0,0
staff,tier3,down,hurt,1,22,1,17,4,21,16,5,13,65,,0,0,0
staff,tier3,left,idle,0,23,1,1,4,6,16,6,13,78,,0,1,0
staff,tier3,left,idle,1,23,1,1,5,6,17,6,13,78,,0,1,0
staff,tier3,left,walk,0,23,1,1,3,6,15,6,13,78,,0,1,0
staff,tier3,left,walk,1,23,1,1,5,6,17,6,13,78,,0,1,0
staff,tier3,left,walk,2,23,1,1,5,6,17,6,13,78,,0,1,0
staff,tier3,left,walk,3,23,1,1,5,6,17,6,13,78,,0,1,0
staff,tier3,left,attack,0,24,1,1,3,6,16,6,14,84,,0,1,0
staff,tier3,left,attack,1,23,1,0,12,14,16,15,5,75,left,0,0,0
staff,tier3,left,attack,2,23,1,0,11,14,15,15,5,75,left,0,0,0
staff,tier3,left,attack,3,23,1,1,4,6,16,6,13,78,,0,1,0
staff,tier3,left,hurt,0,23,1,1,5,6,17,6,13,78,,0,1,0
staff,tier3,left,hurt,1,23,1,1,4,6,16,6,13,78,,0,1,0
staff,tier3,right,idle,0,23,1,17,4,22,16,6,13,78,,0,1,0
staff,tier3,right,idle,1,23,1,17,5,22,17,6,13,78,,0,1,0
staff,tier3,right,walk,0,23,1,17,5,22,17,6,13,78,,0,1,0
staff,tier3,right,walk,1,23,1,17,5,22,17,6,13,78,,0,1,0
staff,tier3,right,walk,2,23,1,17,3,22,15,6,13,78,,0,1,0
staff,tier3,right,walk,3,23,1,17,5,22,17,6,13,78,,0,1,0
staff,tier3,right,attack,0,24,1,17,3,22,16,6,14,84,,0,1,0
staff,tier3,right,attack,1,23,1,9,12,23,16,15,5,75,right,0,0,0
staff,tier3,right,attack,2,23,1,9,11,23,15,15,5,75,right,0,0,0
staff,tier3,right,attack,3,23,1,17,4,22,16,6,13,78,,0,1,0
staff,tier3,right,hurt,0,23,1,17,5,22,17,6,13,78,,0,1,0
staff,tier3,right,hurt,1,23,1,17,4,22,16,6,13,78,,0,1,0
staff,tier3,up,idle,0,22,1,2,4,6,16,5,13,65,,0,0,0
staff,tier3,up,idle,1,22,1,2,5,6,17,5,13,65,,0,0,0
staff,tier3,up,walk,0,22,1,2,5,6,17,5,13,65,,0,0,0
staff,tier3,up,walk,1,22,1,2,5,6,17,5,13,65,,0,0,0
staff,tier3,up,walk,2,22,1,2,3,6,15,5,13,65,,0,0,0
staff,tier3,up,walk,3,22,1,2,5,6,17,5,13,65,,0,0,0
staff,tier3,up,attack,0,23,1,2,3,6,16,5,14,70,,0,0,0
staff,tier3,up,attack,1,20,1,3,1,7,10,5,10,50,,0,1,0
staff,tier3,up,attack,2,20,1,2,1,6,10,5,10,50,,0,2,0
staff,tier3,up,attack,3,22,1,2,4,6,16,5,13,65,,0,0,0
staff,tier3,up,hurt,0,22,1,3,4,7,16,5,13,65,,0,0,0
staff,tier3,up,hurt,1,22,1,2,4,6,16,5,13,65,,0,0,0
staff,tier4,down,idle,0,28,1,17,2,22,16,6,15,90,,0,0,0
staff,tier4,down,idle,1,28,1,17,3,22,17,6,15,90,,0,0,0
staff,tier4,down,walk,0,28,1,17,3,22,17,6,15,90,,0,0,0
staff,tier4,down,walk,1,28,1,17,3,22,17,6,15,90,,0,0,0
staff,tier4,down,walk,2,28,1,17,1,22,15,6,15,90,,0,0,0
staff,tier4,down,walk,3,28,1,17,3,22,17,6,15,90,,0,0,0
staff,tier4,down,attack,0,29,1,17,1,22,16,6,16,96,,0,0,0
staff,tier4,down,attack,1,21,1,16,14,21,22,6,9,54,,0,0,0
staff,tier4,down,attack,2,21,1,17,14,22,22,6,9,54,,0,0,0
staff,tier4,down,attack,3,28,1,17,2,22,16,6,15,90,,0,0,0
staff,tier4,down,hurt,0,28,1,16,2,21,16,6,15,90,,0,0,0
staff,tier4,down,hurt,1,28,1,17,2,22,16,6,15,90,,0,0,0
staff,tier4,left,idle,0,29,1,0,2,6,16,7,15,105,left,0,1,0
staff,tier4,left,idle,1,29,1,0,3,6,17,7,15,105,left,0,1,0
staff,tier4,left,walk,0,29,1,0,1,6,15,7,15,105,left,0,1,0
staff,tier4,left,walk,1,29,1,0,3,6,17,7,15,105,left,0,1,0
staff,tier4,left,walk,2,29,1,0,3,6,17,7,15,105,left,0,1,0
staff,tier4,left,walk,3,29,1,0,3,6,17,7,15,105,left,0,1,0
staff,tier4,left,attack,0,30,1,0,1,6,16,7,16,112,left,0,1,0
staff,tier4,left,attack,1,26,1,0,12,14,17,15,6,90,left,0,0,0
staff,tier4,left,attack,2,26,1,0,11,14,16,15,6,90,left,0,0,0
staff,tier4,left,attack,3,29,1,0,2,6,16,7,15,105,left,0,1,0
staff,tier4,left,hurt,0,29,1,0,3,6,17,7,15,105,left,0,1,0
staff,tier4,left,hurt,1,29,1,0,2,6,16,7,15,105,left,0,1,0
staff,tier4,right,idle,0,29,1,17,2,23,16,7,15,105,right,0,1,0
staff,tier4,right,idle,1,29,1,17,3,23,17,7,15,105,right,0,1,0
staff,tier4,right,walk,0,29,1,17,3,23,17,7,15,105,right,0,1,0
staff,tier4,right,walk,1,29,1,17,3,23,17,7,15,105,right,0,1,0
staff,tier4,right,walk,2,29,1,17,1,23,15,7,15,105,right,0,1,0
staff,tier4,right,walk,3,29,1,17,3,23,17,7,15,105,right,0,1,0
staff,tier4,right,attack,0,30,1,17,1,23,16,7,16,112,right,0,1,0
staff,tier4,right,attack,1,26,1,9,12,23,17,15,6,90,right,0,0,0
staff,tier4,right,attack,2,26,1,9,11,23,16,15,6,90,right,0,0,0
staff,tier4,right,attack,3,29,1,17,2,23,16,7,15,105,right,0,1,0
staff,tier4,right,hurt,0,29,1,17,3,23,17,7,15,105,right,0,1,0
staff,tier4,right,hurt,1,29,1,17,2,23,16,7,15,105,right,0,1,0
staff,tier4,up,idle,0,28,1,1,2,6,16,6,15,90,,0,0,0
staff,tier4,up,idle,1,28,1,1,3,6,17,6,15,90,,0,0,0
staff,tier4,up,walk,0,28,1,1,3,6,17,6,15,90,,0,0,0
staff,tier4,up,walk,1,28,1,1,3,6,17,6,15,90,,0,0,0
staff,tier4,up,walk,2,28,1,1,1,6,15,6,15,90,,0,0,0
staff,tier4,up,walk,3,28,1,1,3,6,17,6,15,90,,0,0,0
staff,tier4,up,attack,0,29,1,1,1,6,16,6,16,96,,0,0,0
staff,tier4,up,attack,1,23,1,2,1,7,10,6,10,60,,0,1,0
staff,tier4,up,attack,2,23,1,1,1,6,10,6,10,60,,0,2,0
staff,tier4,up,attack,3,28,1,1,2,6,16,6,15,90,,0,0,0
staff,tier4,up,hurt,0,28,1,2,2,7,16,6,15,90,,0,0,0
staff,tier4,up,hurt,1,28,1,1,2,6,16,6,15,90,,0,0,0
staff,tier5,down,idle,0,37,1,17,1,22,16,6,16,96,,0,0,0
staff,tier5,down,idle,1,37,1,17,2,22,17,6,16,96,,0,0,0
staff,tier5,down,walk,0,37,1,17,2,22,17,6,16,96,,0,0,0
staff,tier5,down,walk,1,37,1,17,2,22,17,6,16,96,,0,0,0
staff,tier5,down,walk,2,37,1,17,0,22,15,6,16,96,top,0,0,0
staff,tier5,down,walk,3,37,1,17,2,22,17,6,16,96,,0,0,0
staff,tier5,down,attack,0,38,1,17,0,22,16,6,17,102,top,0,0,0
staff,tier5,down,attack,1,29,1,16,14,21,22,6,9,54,,0,0,0
staff,tier5,down,attack,2,29,1,17,14,22,22,6,9,54,,0,0,0
staff,tier5,down,attack,3,37,1,17,1,22,16,6,16,96,,0,0,0
staff,tier5,down,hurt,0,37,1,16,1,21,16,6,16,96,,0,0,0
staff,tier5,down,hurt,1,37,1,17,1,22,16,6,16,96,,0,0,0
staff,tier5,left,idle,0,38,1,0,1,6,16,7,16,112,left,0,1,0
staff,tier5,left,idle,1,38,1,0,2,6,17,7,16,112,left,0,1,0
staff,tier5,left,walk,0,38,1,0,0,6,15,7,16,112,left|top,0,1,0
staff,tier5,left,walk,1,38,1,0,2,6,17,7,16,112,left,0,1,0
staff,tier5,left,walk,2,38,1,0,2,6,17,7,16,112,left,0,1,0
staff,tier5,left,walk,3,38,1,0,2,6,17,7,16,112,left,0,1,0
staff,tier5,left,attack,0,39,1,0,0,6,16,7,17,119,left|top,0,1,0
staff,tier5,left,attack,1,34,1,0,12,14,17,15,6,90,left,0,0,0
staff,tier5,left,attack,2,34,1,0,11,14,16,15,6,90,left,0,0,0
staff,tier5,left,attack,3,38,1,0,1,6,16,7,16,112,left,0,1,0
staff,tier5,left,hurt,0,38,1,0,2,6,17,7,16,112,left,0,1,0
staff,tier5,left,hurt,1,38,1,0,1,6,16,7,16,112,left,0,1,0
staff,tier5,right,idle,0,38,1,17,1,23,16,7,16,112,right,0,1,0
staff,tier5,right,idle,1,38,1,17,2,23,17,7,16,112,right,0,1,0
staff,tier5,right,walk,0,38,1,17,2,23,17,7,16,112,right,0,1,0
staff,tier5,right,walk,1,38,1,17,2,23,17,7,16,112,right,0,1,0
staff,tier5,right,walk,2,38,1,17,0,23,15,7,16,112,top|right,0,1,0
staff,tier5,right,walk,3,38,1,17,2,23,17,7,16,112,right,0,1,0
staff,tier5,right,attack,0,39,1,17,0,23,16,7,17,119,top|right,0,1,0
staff,tier5,right,attack,1,34,1,9,12,23,17,15,6,90,right,0,0,0
staff,tier5,right,attack,2,34,1,9,11,23,16,15,6,90,right,0,0,0
staff,tier5,right,attack,3,38,1,17,1,23,16,7,16,112,right,0,1,0
staff,tier5,right,hurt,0,38,1,17,2,23,17,7,16,112,right,0,1,0
staff,tier5,right,hurt,1,38,1,17,1,23,16,7,16,112,right,0,1,0
staff,tier5,up,idle,0,37,1,1,1,6,16,6,16,96,,0,0,0
staff,tier5,up,idle,1,37,1,1,2,6,17,6,16,96,,0,0,0
staff,tier5,up,walk,0,37,1,1,2,6,17,6,16,96,,0,0,0
staff,tier5,up,walk,1,37,1,1,2,6,17,6,16,96,,0,0,0
staff,tier5,up,walk,2,37,1,1,0,6,15,6,16,96,top,0,0,0
staff,tier5,up,walk,3,37,1,1,2,6,17,6,16,96,,0,0,0
staff,tier5,up,attack,0,38,1,1,0,6,16,6,17,102,top,0,0,0
staff,tier5,up,attack,1,31,1,2,1,7,10,6,10,60,,0,1,0
staff,tier5,up,attack,2,31,1,1,1,6,10,6,10,60,,0,2,0
staff,tier5,up,attack,3,37,1,1,1,6,16,6,16,96,,0,0,0
staff,tier5,up,hurt,0,37,1,2,1,7,16,6,16,96,,0,0,0
staff,tier5,up,hurt,1,37,1,1,1,6,16,6,16,96,,0,0,0
wand,tier1,down,idle,0,9,1,17,9,19,15,3,7,21,,0,0,0
wand,tier1,down,idle,1,9,1,17,10,19,16,3,7,21,,0,0,0
wand,tier1,down,walk,0,9,1,17,10,19,16,3,7,21,,0,0,0
wand,tier1,down,walk,1,9,1,17,10,19,16,3,7,21,,0,0,0
wand,tier1,down,walk,2,9,1,17,8,19,14,3,7,21,,0,0,0
wand,tier1,down,walk,3,9,1,17,10,19,16,3,7,21,,0,0,0
wand,tier1,down,attack,0,10,1,17,8,19,15,3,8,24,,0,0,0
wand,tier1,down,attack,1,8,1,16,14,18,19,3,6,18,,0,0,0
wand,tier1,down,attack,2,8,1,17,14,19,19,3,6,18,,0,0,0
wand,tier1,down,attack,3,9,1,17,9,19,15,3,7,21,,0,0,0
wand,tier1,down,hurt,0,9,1,16,9,18,15,3,7,21,,0,0,0
wand,tier1,down,hurt,1,9,1,17,9,19,15,3,7,21,,0,0,0
wand,tier1,left,idle,0,11,1,2,9,6,15,5,7,35,,0,1,0
wand,tier1,left,idle,1,11,1,2,10,6,16,5,7,35,,0,1,0
wand,tier1,left,walk,0,11,1,2,8,6,14,5,7,35,,0,1,0
wand,tier1,left,walk,1,11,1,2,10,6,16,5,7,35,,0,1,0
wand,tier1,left,walk,2,11,1,2,10,6,16,5,7,35,,0,2,0
wand,tier1,left,walk,3,11,1,2,10,6,16,5,7,35,,0,1,0
wand,tier1,left,attack,0,12,1,2,8,6,15,5,8,40,,0,1,0
wand,tier1,left,attack,1,10,1,2,13,9,15,8,3,24,,0,0,0
wand,tier1,left,attack,2,10,1,2,12,9,14,8,3,24,,0,0,0
wand,tier1,left,attack,3,11,1,2,9,6,15,5,7,35,,0,1,0
wand,tier1,left,hurt,0,11,1,2,10,6,16,5,7,35,,0,2,0
wand,tier1,left,hurt,1,11,1,2,9,6,15,5,7,35,,0,1,0
wand,tier1,right,idle,0,11,1,17,9,21,15,5,7,35,,0,1,0
wand,tier1,right,idle,1,11,1,17,10,21,16,5,7,35,,0,1,0
wand,tier1,right,walk,0,11,1,17,10,21,16,5,7,35,,0,2,0
wand,tier1,right,walk,1,11,1,17,10,21,16,5,7,35,,0,1,0
wand,tier1,right,walk,2,11,1,17,8,21,14,5,7,35,,0,1,0
wand,tier1,right,walk,3,11,1,17,10,21,16,5,7,35,,0,1,0
wand,tier1,right,attack,0,12,1,17,8,21,15,5,8,40,,0,1,0
wand,tier1,right,attack,1,10,1,14,13,21,15,8,3,24,,0,0,0
wand,tier1,right,attack,2,10,1,14,12,21,14,8,3,24,,0,0,0
wand,tier1,right,attack,3,11,1,17,9,21,15,5,7,35,,0,1,0
wand,tier1,right,hurt,0,11,1,17,10,21,16,5,7,35,,0,2,0
wand,tier1,right,hurt,1,11,1,17,9,21,15,5,7,35,,0,1,0
wand,tier1,up,idle,0,9,1,4,9,6,15,3,7,21,,0,0,0
wand,tier1,up,idle,1,9,1,4,10,6,16,3,7,21,,0,0,0
wand,tier1,up,walk,0,9,1,4,10,6,16,3,7,21,,0,0,0
wand,tier1,up,walk,1,9,1,4,10,6,16,3,7,21,,0,0,0
wand,tier1,up,walk,2,9,1,4,8,6,14,3,7,21,,0,0,0
wand,tier1,up,walk,3,9,1,4,10,6,16,3,7,21,,0,0,0
wand,tier1,up,attack,0,10,1,4,8,6,15,3,8,24,,0,0,0
wand,tier1,up,attack,1,12,1,5,2,7,10,3,9,27,,0,1,0
wand,tier1,up,attack,2,12,1,4,2,6,10,3,9,27,,0,2,0
wand,tier1,up,attack,3,9,1,4,9,6,15,3,7,21,,0,0,0
wand,tier1,up,hurt,0,9,1,5,9,7,15,3,7,21,,0,0,0
wand,tier1,up,hurt,1,9,1,4,9,6,15,3,7,21,,0,0,0
wand,tier2,down,idle,0,13,1,17,8,19,15,3,8,24,,0,0,0
wand,tier2,down,idle,1,13,1,17,9,19,16,3,8,24,,0,0,0
wand,tier2,down,walk,0,13,1,17,9,19,16,3,8,24,,0,0,0
wand,tier2,down,walk,1,13,1,17,9,19,16,3,8,24,,0,0,0
wand,tier2,down,walk,2,13,1,17,7,19,14,3,8,24,,0,0,0
wand,tier2,down,walk,3,13,1,17,9,19,16,3,8,24,,0,0,0
wand,tier2,down,attack,0,14,1,17,7,19,15,3,9,27,,0,0,0
wand,tier2,down,attack,1,12,1,16,14,18,20,3,7,21,,0,0,0
wand,tier2,down,attack,2,12,1,17,14,19,20,3,7,21,,0,0,0
wand,tier2,down,attack,3,13,1,17,8,19,15,3,8,24,,0,0,0
wand,tier2,down,hurt,0,13,1,16,8,18,15,3,8,24,,0,0,0
wand,tier2,down,hurt,1,13,1,17,8,19,15,3,8,24,,0,0,0
wand,tier2,left,idle,0,14,1,2,8,6,15,5,8,40,,0,1,0
wand,tier2,left,idle,1,14,1,2,9,6,16,5,8,40,,0,1,0
wand,tier2,left,walk,0,14,1,2,7,6,14,5,8,40,,0,1,0
wand,tier2,left,walk,1,14,1,2,9,6,16,5,8,40,,0,1,0
wand,tier2,left,walk,2,14,1,2,9,6,16,5,8,40,,0,2,0
wand,tier2,left,walk,3,14,1,2,9,6,16,5,8,40,,0,1,0
wand,tier2,left,attack,0,15,1,2,7,6,15,5,9,45,,0,1,0
wand,tier2,left,attack,1,13,1,1,13,9,15,9,3,27,,0,0,0
wand,tier2,left,attack,2,13,1,1,12,9,14,9,3,27,,0,0,0
wand,tier2,left,attack,3,14,1,2,8,6,15,5,8,40,,0,1,0
wand,tier2,left,hurt,0,14,1,2,9,6,16,5,8,40,,0,2,0
wand,tier2,left,hurt,1,14,1,2,8,6,15,5,8,40,,0,1,0
wand,tier2,right,idle,0,14,1,17,8,21,15,5,8,40,,0,1,0
wand,tier2,right,idle,1,14,1,17,9,21,16,5,8,40,,0,1,0
wand,tier2,right,walk,0,14,1,17,9,21,16,5,8,40,,0,2,0
wand,tier2,right,walk,1,14,1,17,9,21,16,5,8,40,,0,1,0
wand,tier2,right,walk,2,14,1,17,7,21,14,5,8,40,,0,1,0
wand,tier2,right,walk,3,14,1,17,9,21,16,5,8,40,,0,1,0
wand,tier2,right,attack,0,15,1,17,7,21,15,5,9,45,,0,1,0
wand,tier2,right,attack,1,13,1,14,13,22,15,9,3,27,,0,0,0
wand,tier2,right,attack,2,13,1,14,12,22,14,9,3,27,,0,0,0
wand,tier2,right,attack,3,14,1,17,8,21,15,5,8,40,,0,1,0
wand,tier2,right,hurt,0,14,1,17,9,21,16,5,8,40,,0,2,0
wand,tier2,right,hurt,1,14,1,17,8,21,15,5,8,40,,0,1,0
wand,tier2,up,idle,0,13,1,4,8,6,15,3,8,24,,0,0,0
wand,tier2,up,idle,1,13,1,4,9,6,16,3,8,24,,0,0,0
wand,tier2,up,walk,0,13,1,4,9,6,16,3,8,24,,0,0,0
wand,tier2,up,walk,1,13,1,4,9,6,16,3,8,24,,0,0,0
wand,tier2,up,walk,2,13,1,4,7,6,14,3,8,24,,0,0,0
wand,tier2,up,walk,3,13,1,4,9,6,16,3,8,24,,0,0,0
wand,tier2,up,attack,0,14,1,4,7,6,15,3,9,27,,0,0,0
wand,tier2,up,attack,1,14,1,5,2,7,10,3,9,27,,0,1,0
wand,tier2,up,attack,2,14,1,4,2,6,10,3,9,27,,0,2,0
wand,tier2,up,attack,3,13,1,4,8,6,15,3,8,24,,0,0,0
wand,tier2,up,hurt,0,13,1,5,8,7,15,3,8,24,,0,0,0
wand,tier2,up,hurt,1,13,1,4,8,6,15,3,8,24,,0,0,0
wand,tier3,down,idle,0,16,1,16,7,20,15,5,9,45,,0,0,0
wand,tier3,down,idle,1,16,1,16,8,20,16,5,9,45,,0,0,0
wand,tier3,down,walk,0,16,1,16,8,20,16,5,9,45,,0,0,0
wand,tier3,down,walk,1,16,1,16,8,20,16,5,9,45,,0,0,0
wand,tier3,down,walk,2,16,1,16,6,20,14,5,9,45,,0,0,0
wand,tier3,down,walk,3,16,1,16,8,20,16,5,9,45,,0,0,0
wand,tier3,down,attack,0,17,1,16,6,20,15,5,10,50,,0,0,0
wand,tier3,down,attack,1,14,1,15,14,19,20,5,7,35,,0,0,0
wand,tier3,down,attack,2,14,1,16,14,20,20,5,7,35,,0,0,0
wand,tier3,down,attack,3,16,1,16,7,20,15,5,9,45,,0,0,0
wand,tier3,down,hurt,0,16,1,15,7,19,15,5,9,45,,0,0,0
wand,tier3,down,hurt,1,16,1,16,7,20,15,5,9,45,,0,0,0
wand,tier3,left,idle,0,18,1,1,7,6,15,6,9,54,,0,1,0
wand,tier3,left,idle,1,18,1,1,8,6,16,6,9,54,,0,1,0
wand,tier3,left,walk,0,18,1,1,6,6,14,6,9,54,,0,1,0
wand,tier3,left,walk,1,18,1,1,8,6,16,6,9,54,,0,1,0
wand,tier3,left,walk,2,18,1,1,8,6,16,6,9,54,,0,1,0
wand,tier3,left,walk,3,18,1,1,8,6,16,6,9,54,,0,1,0
wand,tier3,left,attack,0,19,1,1,6,6,15,6,10,60,,0,1,0
wand,tier3,left,attack,1,15,1,1,12,9,16,9,5,45,,0,0,0
wand,tier3,left,attack,2,15,1,1,11,9,15,9,5,45,,0,0,0
wand,tier3,left,attack,3,18,1,1,7,6,15,6,9,54,,0,1,0
wand,tier3,left,hurt,0,18,1,1,8,6,16,6,9,54,,0,1,0
wand,tier3,left,hurt,1,18,1,1,7,6,15,6,9,54,,0,1,0
wand,tier3,right,idle,0,18,1,17,7,22,15,6,9,54,,0,1,0
wand,tier3,right,idle,1,18,1,17,8,22,16,6,9,54,,0,1,0
wand,tier3,right,walk,0,18,1,17,8,22,16,6,9,54,,0,1,0
wand,tier3,right,walk,1,18,1,17,8,22,16,6,9,54,,0,1,0
wand,tier3,right,walk,2,18,1,17,6,22,14,6,9,54,,0,1,0
wand,tier3,right,walk,3,18,1,17,8,22,16,6,9,54,,0,1,0
wand,tier3,right,attack,0,19,1,17,6,22,15,6,10,60,,0,1,0
wand,tier3,right,attack,1,15,1,14,12,22,16,9,5,45,,0,0,0
wand,tier3,right,attack,2,15,1,14,11,22,15,9,5,45,,0,0,0
wand,tier3,right,attack,3,18,1,17,7,22,15,6,9,54,,0,1,0
wand,tier3,right,hurt,0,18,1,17,8,22,16,6,9,54,,0,1,0
wand,tier3,right,hurt,1,18,1,17,7,22,15,6,9,54,,0,1,0
wand,tier3,up,idle,0,16,1,3,7,7,15,5,9,45,,0,0,0
wand,tier3,up,idle,1,16,1,3,8,7,16,5,9,45,,0,0,0
wand,tier3,up,walk,0,16,1,3,8,7,16,5,9,45,,0,0,0
wand,tier3,up,walk,1,16,1,3,8,7,16,5,9,45,,0,0,0
wand,tier3,up,walk,2,16,1,3,6,7,14,5,9,45,,0,0,0
wand,tier3,up,walk,3,16,1,3,8,7,16,5,9,45,,0,0,0
wand,tier3,up,attack,0,17,1,3,6,7,15,5,10,50,,0,0,0
wand,tier3,up,attack,1,16,1,4,2,8,10,5,9,45,,0,1,0
wand,tier3,up,attack,2,16,1,3,2,7,10,5,9,45,,0,1,0
wand,tier3,up,attack,3,16,1,3,7,7,15,5,9,45,,0,0,0
wand,tier3,up,hurt,0,16,1,4,7,8,15,5,9,45,,0,0,0
wand,tier3,up,hurt,1,16,1,3,7,7,15,5,9,45,,0,0,0
wand,tier4,down,idle,0,19,1,16,6,20,15,5,10,50,,0,0,0
wand,tier4,down,idle,1,19,1,16,7,20,16,5,10,50,,0,0,0
wand,tier4,down,walk,0,19,1,16,7,20,16,5,10,50,,0,0,0
wand,tier4,down,walk,1,19,1,16,7,20,16,5,10,50,,0,0,0
wand,tier4,down,walk,2,19,1,16,5,20,14,5,10,50,,0,0,0
wand,tier4,down,walk,3,19,1,16,7,20,16,5,10,50,,0,0,0
wand,tier4,down,attack,0,20,1,16,5,20,15,5,11,55,,0,0,0
wand,tier4,down,attack,1,16,1,15,14,19,20,5,7,35,,0,0,0
wand,tier4,down,attack,2,16,1,16,14,20,20,5,7,35,,0,0,0
wand,tier4,down,attack,3,19,1,16,6,20,15,5,10,50,,0,0,0
wand,tier4,down,hurt,0,19,1,15,6,19,15,5,10,50,,0,0,0
wand,tier4,down,hurt,1,19,1,16,6,20,15,5,10,50,,0,0,0
wand,tier4,left,idle,0,20,1,1,6,6,15,6,10,60,,0,1,0
wand,tier4,left,idle,1,20,1,1,7,6,16,6,10,60,,0,1,0
wand,tier4,left,walk,0,20,1,1,5,6,14,6,10,60,,0,1,0
wand,tier4,left,walk,1,20,1,1,7,6,16,6,10,60,,0,1,0
wand,tier4,left,walk,2,20,1,1,7,6,16,6,10,60,,0,1,0
wand,tier4,left,walk,3,20,1,1,7,6,16,6,10,60,,0,1,0
wand,tier4,left,attack,0,21,1,1,5,6,15,6,11,66,,0,1,0
wand,tier4,left,attack,1,18,1,0,12,9,16,10,5,50,left,0,0,0
wand,tier4,left,attack,2,18,1,0,11,9,15,10,5,50,left,0,0,0
wand,tier4,left,attack,3,20,1,1,6,6,15,6,10,60,,0,1,0
wand,tier4,left,hurt,0,20,1,1,7,6,16,6,10,60,,0,1,0
wand,tier4,left,hurt,1,20,1,1,6,6,15,6,10,60,,0,1,0
wand,tier4,right,idle,0,20,1,17,6,22,15,6,10,60,,0,1,0
wand,tier4,right,idle,1,20,1,17,7,22,16,6,10,60,,0,1,0
wand,tier4,right,walk,0,20,1,17,7,22,16,6,10,60,,0,1,0
wand,tier4,right,walk,1,20,1,17,7,22,16,6,10,60,,0,1,0
wand,tier4,right,walk,2,20,1,17,5,22,14,6,10,60,,0,1,0
wand,tier4,right,walk,3,20,1,17,7,22,16,6,10,60,,0,1,0
wand,tier4,right,attack,0,21,1,17,5,22,15,6,11,66,,0,1,0
wand,tier4,right,attack,1,18,1,14,12,23,16,10,5,50,right,0,0,0
wand,tier4,right,attack,2,18,1,14,11,23,15,10,5,50,right,0,0,0
wand,tier4,right,attack,3,20,1,17,6,22,15,6,10,60,,0,1,0
wand,tier4,right,hurt,0,20,1,17,7,22,16,6,10,60,,0,1,0
wand,tier4,right,hurt,1,20,1,17,6,22,15,6,10,60,,0,1,0
wand,tier4,up,idle,0,19,1,3,6,7,15,5,10,50,,0,0,0
wand,tier4,up,idle,1,19,1,3,7,7,16,5,10,50,,0,0,0
wand,tier4,up,walk,0,19,1,3,7,7,16,5,10,50,,0,0,0
wand,tier4,up,walk,1,19,1,3,7,7,16,5,10,50,,0,0,0
wand,tier4,up,walk,2,19,1,3,5,7,14,5,10,50,,0,0,0
wand,tier4,up,walk,3,19,1,3,7,7,16,5,10,50,,0,0,0
wand,tier4,up,attack,0,20,1,3,5,7,15,5,11,55,,0,0,0
wand,tier4,up,attack,1,18,1,4,2,8,10,5,9,45,,0,0,0
wand,tier4,up,attack,2,18,1,3,2,7,10,5,9,45,,0,1,0
wand,tier4,up,attack,3,19,1,3,6,7,15,5,10,50,,0,0,0
wand,tier4,up,hurt,0,19,1,4,6,8,15,5,10,50,,0,0,0
wand,tier4,up,hurt,1,19,1,3,6,7,15,5,10,50,,0,0,0
wand,tier5,down,idle,0,24,1,16,5,20,15,5,11,55,,0,0,0
wand,tier5,down,idle,1,24,1,16,6,20,16,5,11,55,,0,0,0
